"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"am-FU_Gonapodya_prolifera_",1.37995657485447,1.27563907818009,1.13821578567915,1.14268535777599,1.18810750011238,1.35323534482395,1.05545040312225,1.13657751194052,1.43857554502139,1.16924351383201,1.34396741463863,1.27157958373452,1.15549182717811,1.17308813190132,1.35436942278694,1.26841168612737,1.34618425380141,1.12606548389464,1.23316362369112,1.14529296512096,1.29780100901374,1.14862044292413,1.26273347505604,1.14543620713976,1.11639669097965,1.13831181454137,2.22046770502277,1.09595169211775,1.33313174179849,1.3758148271747,1.30469985034756,1.08998454257083,1.12873941989403,1.10977303551739,1.3076482476117,1.16302367448753,1.20773383262777,1.1488567097016,1.61808404970522,1.09439028044017,1.19909343848884,1.05472274035072,1.07719091898161,1.1811781582996,1.24728931699482,1.22094348664202,1.21665586873768,1.27997726283388,1.34121919224408,1.23569317827817,1.25326982353715,1.54827475553872,1.1619795164557,1.37329553980637,1.49605913968267,1.20194220675351,1.20378406972633,1.48273384319781,1.31002680083407,1.08103538888185,1.16981216916788,1.24014950331838,1.3065313548388,1.38895861727519,1.31983902763377,1.14028721111555,1.07055073564908,1.16557759271264,1.11827155389772,1.07553052486072,1.04977581198047,1.23239660318454,1.16759794873076,1.11548003596524,1.11237525922375,1.14690808577795
"am-FU_Laccaria_bicolor_",1.41849614454423,1.4855490909154,1.28603332158878,1.13657944940876,1.33330932324787,1.63496297179715,1.08993256670833,1.33313495024843,1.51230405435731,1.43690143155116,1.41651535150595,1.46054767702447,1.21314638313816,1.29678547986427,1.43552954063287,1.60370344894205,1.49964704366544,1.41295582062131,1.28919977432542,1.22446562179753,1.36017650310827,1.2301867086728,1.2571193945936,1.17041195412895,1.30098251621664,1.17788941775805,1.82729066712153,1.20305952761764,1.52362301694409,1.31505801210204,1.51490838786666,1.25200437374476,1.25649240408047,1.1507045821651,1.37937060808201,1.24683086504333,1.34142214101425,1.20248069092549,1.66171136385453,1.18419895262332,1.35959226369456,1.11112988076755,1.12372692480139,1.24662723540779,1.29160894525811,1.23367449158378,1.3851333366698,1.4875709064808,1.46975420783417,1.3001281910621,1.28899877069322,1.38368630069657,1.26327667559851,1.29946080781673,1.51700959902369,1.32017064008951,1.1890029647867,1.49085297134907,1.45273562131091,1.09928424613669,1.26199699030496,1.29007087256922,1.39786776236597,1.40733489221443,1.37649266920865,1.32573800127799,1.09630464458315,1.18623787686705,1.22917116192263,1.20556376221238,1.08448648518939,1.22414410676109,1.33039011843892,1.36664865371634,1.20030377515808,1.2242321435259
"am-FU_Moniliophthora_roreri_",1.41849614454423,1.4855490909154,1.28603332158878,1.13657944940876,1.33330932324787,1.63496297179715,1.08993256670833,1.33313495024843,1.51230405435731,1.43690143155116,1.41651535150595,1.46054767702447,1.21314638313816,1.29678547986427,1.43552954063287,1.60370344894205,1.49964704366544,1.41295582062131,1.28919977432542,1.22446562179753,1.36017650310827,1.2301867086728,1.2571193945936,1.17041195412895,1.30098251621664,1.17788941775805,1.82729066712153,1.20305952761764,1.52362301694409,1.31505801210204,1.51490838786666,1.25200437374476,1.25649240408047,1.1507045821651,1.37937060808201,1.24683086504333,1.34142214101425,1.20248069092549,1.66171136385453,1.18419895262332,1.35959226369456,1.11112988076755,1.12372692480139,1.24662723540779,1.29160894525811,1.23367449158378,1.3851333366698,1.4875709064808,1.46975420783417,1.3001281910621,1.28899877069322,1.38368630069657,1.26327667559851,1.29946080781673,1.51700959902369,1.32017064008951,1.1890029647867,1.49085297134907,1.45273562131091,1.09928424613669,1.26199699030496,1.29007087256922,1.39786776236597,1.40733489221443,1.37649266920865,1.32573800127799,1.09630464458315,1.18623787686705,1.22917116192263,1.20556376221238,1.08448648518939,1.22414410676109,1.33039011843892,1.36664865371634,1.20030377515808,1.2242321435259
"am-FU_Mortierella_elongata_",1.25920906750995,1.39041537585142,1.18164514376832,1.09162173955376,1.19745237688911,1.46938402891256,1.08490454735936,1.15745871747205,1.3229146883865,1.27077738957495,1.31670201496272,1.2514134331086,1.11452594852358,1.28484154527029,1.26215295734415,1.48959533452807,1.29803323810318,1.23474662945811,1.23530340446509,1.15874705591631,1.24801635276924,1.13294209724567,1.19059411301978,1.1084603644481,1.20467347590842,1.17077639968372,1.68888961431401,1.12626864457171,1.38453983839319,1.23489020282705,1.26883120458145,1.16280559541051,1.17959842800889,1.15488790719869,1.23337034081528,1.16726213461748,1.21527824803556,1.15447020010927,1.3308333857961,1.16425678267311,1.19632752815603,1.06239423053315,1.08831218431144,1.1741150399649,1.23079893201853,1.13692197536355,1.22598135566147,1.26496080804989,1.28237587277215,1.23054583843438,1.19366533706027,1.24408463746223,1.17158374082102,1.20831316832067,1.43085364948398,1.18998282726226,1.14498205802884,1.24930829642688,1.23525529575935,1.04618097734155,1.18268436364018,1.18353040106844,1.26536029577406,1.32438550199742,1.37977807887063,1.27532104869358,1.0837770525824,1.11235131175293,1.12391588306903,1.11004217162857,1.03749785583073,1.11904344874294,1.16397091912411,1.19619468391984,1.13534023178049,1.13031066475067
"am-FU_Rhizoclosmatium_globosum_",1.76752837640107,1.32605670341832,1.47250958286741,1.21253652360001,1.36868420631863,1.57503272420473,1.19138946527477,1.2660045066422,1.68458167666654,1.46974829214067,1.52985339944774,1.35404016657702,1.46136516318728,1.39777032814173,1.75739258151948,1.47477222475227,1.49433931923951,1.19500942372142,1.25513741991601,1.2746078125012,1.58951580635796,1.28108967193016,1.30031538814411,1.2796644434356,1.25445770989266,1.28974153351649,2.16611835399741,1.19480973644695,1.63249410670801,1.29035704214717,1.43773134643794,1.32642898602373,1.27811315733902,1.22504403916948,1.6483404646369,1.37883837250817,1.37629355327261,1.27469703787712,2.40997122521843,1.29704900067823,1.54215186453954,1.11938871221567,1.13907620570608,1.32348763346534,1.53790077709469,1.40188881341878,1.42583805736754,1.71225043054758,1.43606230529537,1.39712611684828,1.53364248057417,2.11953699839155,1.43830037195767,1.44181015383111,1.50067849297099,1.32962602109759,1.4333861673503,1.58368292639403,1.38901716627286,1.22429829236795,1.31356714933867,1.42025158861135,1.52965848057431,1.52246009768843,1.55322801318561,1.28147420286854,1.11825803635102,1.35907050547874,1.21649865138825,1.26847480388803,1.05935037281885,1.23764381248129,1.49835098639091,1.29998937233571,1.22624032027914,1.22450399618149
"am-FU_Rhizophagus_irregularis_",1.24570519251641,1.32669763686361,1.15179262005755,1.07750704615479,1.18895978138981,1.36186073305942,1.07312371477523,1.14827471395937,1.27742861755728,1.26816828813092,1.28668642675575,1.22727473179194,1.11775665602684,1.25415779151225,1.26989779504702,1.37987294099036,1.25851334544555,1.22667153705532,1.20686777908541,1.17444521526414,1.23166442301989,1.12679739656344,1.21081274075695,1.10742399465944,1.18645126110925,1.13609313622081,1.67818498859043,1.12421459956326,1.28946602452051,1.22281066463659,1.21218126316364,1.1470230448738,1.17710694654981,1.16824467293846,1.23745706752006,1.15220746473799,1.19541327511187,1.14556790158988,1.31947634917279,1.14782847471781,1.19680129064364,1.06367793031357,1.07942567552769,1.13380897382773,1.22382845044986,1.13104189298288,1.20722673332806,1.26840681054554,1.21572457411535,1.22771115539789,1.18436461841642,1.25341017819345,1.15978109802821,1.20621501814776,1.37367210780834,1.15800940023815,1.13890849889698,1.23582562543879,1.23567541195416,1.04904931523628,1.16556737700665,1.16334473525627,1.2422955799956,1.31224697009763,1.31487609528562,1.24628437482639,1.07331428293938,1.11443121612894,1.11988286431535,1.10436910770086,1.03626175227974,1.0924451625097,1.15008375300054,1.18522968031178,1.12835430898758,1.13385760290084
"am-FU_Spizellomyces_punctatus_",1.83955457352312,1.24456477047087,1.24391246531803,1.18701424194124,1.22293297284501,1.80046743003432,1.16006457827175,1.24633551983901,1.54371210594442,1.33562826599491,1.67287772267119,1.46899586080661,1.24647393135129,1.14627326881291,1.69487789796906,1.52240992847225,1.46866459995241,1.14477912898457,1.21709029325922,1.20766997739923,1.60006507216797,1.2459704560252,1.15673843083546,1.36366127140698,1.34293365444359,1.2711567782163,2.55589499443882,1.16754163454303,1.46412143561458,1.20387527023203,1.36613822483589,1.23418129669564,1.28586080834396,1.17970878683788,1.433559155214,1.32737524037286,1.2822225606287,1.14466887500252,1.85807561046033,1.25046271023142,1.36792884920952,1.06693913433647,1.14195785104691,1.29172376549836,1.30285442082245,1.3405185343841,1.32615094775522,1.46472486769761,1.26331910343605,1.22556803395372,1.37865762143959,1.71985966438504,1.18981856214593,1.38492929951685,1.27654503573471,1.35612322068026,1.24184243035721,1.41506302884452,1.38376027108941,1.11659353432563,1.27128680476968,1.37234917381478,1.51621231817656,1.42951380897103,1.52484272573902,1.21018665777467,1.14332714676964,1.19444157607982,1.14974339415282,1.14464730202751,1.06351196718029,1.15861727926889,1.29754526855387,1.21517242607679,1.12841266864421,1.2282850805132
"am-FU_Ustilago_maydis_",1.41849614454423,1.4855490909154,1.28603332158878,1.13657944940876,1.33330932324787,1.63496297179715,1.08993256670833,1.33313495024843,1.51230405435731,1.43690143155116,1.41651535150595,1.46054767702447,1.21314638313816,1.29678547986427,1.43552954063287,1.60370344894205,1.49964704366544,1.41295582062131,1.28919977432542,1.22446562179753,1.36017650310827,1.2301867086728,1.2571193945936,1.17041195412895,1.30098251621664,1.17788941775805,1.82729066712153,1.20305952761763,1.52362301694409,1.31505801210204,1.51490838786666,1.25200437374476,1.25649240408047,1.1507045821651,1.37937060808201,1.24683086504333,1.34142214101425,1.20248069092549,1.66171136385453,1.18419895262332,1.35959226369456,1.11112988076755,1.12372692480139,1.24662723540779,1.29160894525811,1.23367449158378,1.3851333366698,1.4875709064808,1.46975420783417,1.3001281910621,1.28899877069322,1.38368630069657,1.26327667559851,1.29946080781673,1.51700959902369,1.32017064008951,1.1890029647867,1.49085297134907,1.45273562131091,1.09928424613669,1.26199699030496,1.29007087256922,1.39786776236597,1.40733489221443,1.37649266920865,1.32573800127799,1.09630464458315,1.18623787686705,1.22917116192263,1.20556376221238,1.08448648518939,1.22414410676109,1.33039011843892,1.36664865371634,1.20030377515808,1.2242321435259
"am-HO_Acanthoecalike_sp_",1.20804166648381,1.20931302319945,1.03425944640301,1.05368192663585,1.11543388441585,1.36926283387558,1.03910253919279,1.05615117613614,1.10170071912748,1.06529852022284,1.19499921695233,1.07910528495229,1.06525787377333,1.07990116330694,1.18616256958905,1.17115750940802,1.09087564952941,1.10895066720336,1.09974963440796,1.07285424936546,1.09552725851062,1.04095867556504,1.0782051726939,1.0569843239009,1.13371527992268,1.04861489027535,1.21210936482972,1.04545792970414,1.14280426288697,1.1039131902725,1.08249862543921,1.0777052583745,1.06423561446195,1.08276927466207,1.16319295685606,1.10654096374575,1.07221839994361,1.05332932856209,1.16085378522441,1.07155210982696,1.10282446934706,1.04472365295258,1.03338289890395,1.09138826492304,1.09766662087525,1.06119842807919,1.13691004881107,1.08786924591323,1.19607214729393,1.13924554023361,1.07077005599111,1.27902905924806,1.08356128405843,1.11336699577482,1.14205945327665,1.13785024759424,1.07114485229166,1.14258609181864,1.1055810157967,1.03725318947483,1.06085546517893,1.11790087089109,1.11145910691816,1.10439007414117,1.20756381172066,1.09734071305376,1.05318885487642,1.05752531779594,1.04289491009329,1.11436116570047,1.017819070262,1.06369456077783,1.09152020768657,1.06101936578861,1.03425435320633,1.07235835541569
"am-HO_Apis_mellifera_",1.19051326287975,1.21440712461572,1.12884219416379,1.05426199527426,1.22622296358155,1.29595405029131,1.04566552851002,1.17680105909437,1.27458033757605,1.27329158789906,1.28524094769397,1.25253246283515,1.18134748645056,1.3073566030287,1.1610684020909,1.17573207932843,1.16967677979374,1.17377600572645,1.0759308743933,1.082559247717,1.12324186276236,1.11858680771612,1.13119020699893,1.11223016798675,1.09983865961984,1.14580764522998,1.46607363545145,1.10533503110861,1.1571358095301,1.11271748673971,1.13080998422316,1.19734181006686,1.12114023678527,1.12634429420648,1.24246267671114,1.1167160730455,1.27641778967561,1.1233410252684,1.23098830591768,1.08275603504481,1.12311782376446,1.07743497989954,1.06627400733108,1.1741208645775,1.16218073377348,1.09227809523167,1.24968355364487,1.19749378705796,1.24090803679948,1.17463430088363,1.15317040643705,1.56595693336691,1.05168393599255,1.1656275330701,1.16814019837254,1.12926727007448,1.14511775876255,1.17864772680318,1.2502935006222,1.04216971777892,1.18465453789984,1.19642307654376,1.20867656456824,1.1877465575127,1.62130292868735,1.28144756271148,1.05163872573683,1.12835577625061,1.07860737391721,1.07914510326498,1.04724070198817,1.08890438870335,1.19079743039455,1.09862759751563,1.06151124194824,1.11234999350702
"am-HO_Branchiostoma_floridae_",1.10324204784698,1.16877645463644,1.08948538985293,1.04384569826335,1.16552988624112,1.12155063512613,1.0299822061093,1.11136239719137,1.12257188524433,1.11140667031075,1.21651242049074,1.11659319319358,1.09378901488217,1.20727538864998,1.18008960970372,1.12355960793017,1.1321227686305,1.07471441605052,1.0576871465919,1.05102147349468,1.10288840739865,1.04173152981144,1.08843079290791,1.06472712852526,1.06667227839983,1.07002543086491,1.2450827450949,1.05789825399502,1.0948591200464,1.076707521168,1.11123159162618,1.12635203381488,1.08296204157149,1.08156604090675,1.13686862619123,1.08797941845498,1.17448454552919,1.0828412296516,1.1691642256465,1.06497912612148,1.09178941830631,1.04079078433672,1.03409487864576,1.10604608034826,1.11005288292848,1.06972609867258,1.12605423468756,1.14529184156529,1.13989804496841,1.13559937928943,1.12148738238652,1.33557788411229,1.04281650480061,1.11498414862465,1.09121841082605,1.05858120053651,1.09378458679222,1.1062529673956,1.17331093401247,1.03226486621355,1.069914443548,1.117802553976,1.13740540050373,1.1516303051541,1.32048841015325,1.13870099175282,1.04119525665516,1.0661897127534,1.03847480004364,1.07126621188237,1.02192707634333,1.06209227744712,1.08419443300079,1.0683289555704,1.02226027347078,1.05425002534172
"am-HO_Capsaspora_owczarzaki_",1.3824350732545,1.23822281171224,1.18304852485862,1.14059224549352,1.33749171077721,1.56128508662761,1.10326842110998,1.10484692057028,1.4213049086082,1.25673666703167,1.41243225437376,1.23702492006786,1.15558341615223,1.23356106513633,1.41194062759291,1.39218319065118,1.33958726995229,1.23669775589113,1.31611700812039,1.12673021657168,1.22958300807855,1.16716394840193,1.14014845825789,1.12864102983855,1.22458656715466,1.20386003179736,1.49079331938373,1.17054567331238,1.43651066977617,1.15042496297363,1.33834007872267,1.17488553013294,1.14058320527333,1.31538442205784,1.29709681836842,1.19265482708665,1.26640767718615,1.15270075735867,1.43521232344611,1.16784222290773,1.23585152975935,1.10368084141996,1.07757191267055,1.23827427257203,1.20155591836555,1.16961522638768,1.29334393712338,1.34528219379429,1.29349457320705,1.22603711827514,1.30123784187903,1.65534437747942,1.1193010805246,1.32441612369715,1.30599209684478,1.16713686314693,1.13128706820732,1.23627521681441,1.19582677973557,1.07461539066779,1.19630744997509,1.22422102487086,1.26210201525387,1.26523844697295,1.40200539462278,1.2563832495176,1.07712333427183,1.09917824174404,1.1318250668617,1.16059056556119,1.05214954625074,1.10534447893592,1.15582513660606,1.26245382229679,1.07476605873879,1.15027368948282
"am-HO_Danio_rerio_",1.1612166384902,1.17047714100601,1.09457159076412,1.03933177530157,1.1601108686921,1.1351951757133,1.03056381110561,1.139279814868,1.14066307770406,1.10770415345195,1.31366079695296,1.14555453538021,1.09603032163054,1.23530359485234,1.17056586230431,1.17165301391562,1.15771032879942,1.09733592861458,1.05681625711435,1.05325122118841,1.12268530846055,1.07709256027523,1.11257289589888,1.08969839930139,1.07256766840069,1.06572750145511,1.28481394397067,1.06591804421599,1.09354790290455,1.08090479663989,1.13142645051284,1.11137142041706,1.07946325496657,1.09386685135972,1.21672738798109,1.09726890959234,1.20188440022117,1.07913352173938,1.23005254398297,1.06616797501701,1.12204039993317,1.05946141134929,1.04623759950364,1.10661833785031,1.13777197575131,1.06800700560239,1.13284912194643,1.19282877737108,1.13659442814208,1.14585624678546,1.17849498461949,1.42629443257915,1.0530014898227,1.14169745977092,1.09505630411644,1.05823940447258,1.13901492056764,1.1300320627776,1.18408144842207,1.06441224530406,1.08289086501217,1.11484683885275,1.16224354957323,1.19731513090956,1.40360212619241,1.15297747692939,1.05494110821639,1.06783005345421,1.04329806703902,1.06919588442844,1.01883564199245,1.0487387169074,1.11366859161309,1.07917767934075,1.02311984006646,1.08035430703685
"am-HO_Exaiptasia_pallida_",1.10374621930959,1.10544516457114,1.05122034300883,1.02375554182198,1.10155750643716,1.07729087081285,1.01966561122968,1.09192722408379,1.08629395088061,1.07588290194031,1.16959376774764,1.05908333179349,1.04336305049534,1.20536038711297,1.14348131351229,1.09528625569074,1.1063955517803,1.04065597679359,1.04295252366119,1.04335242951489,1.05310200941853,1.02283877521016,1.0815185013525,1.03494100696457,1.05662284823285,1.02686533016765,1.09836760434756,1.0317503315006,1.09088096833171,1.04077729504491,1.09215319077096,1.06456487525455,1.04854095946444,1.06721979249421,1.08423686492083,1.06727076758177,1.09766346327584,1.03118275065381,1.13035894767785,1.05442178918393,1.08193259983578,1.03875519329594,1.014569403541,1.06396429889473,1.08512221986164,1.04412066892938,1.04766303592069,1.07460531758043,1.09556085710479,1.0710004645567,1.09808507179312,1.15259187840133,1.03745181996836,1.07583496235272,1.08820549093273,1.04588807273724,1.07638489463928,1.08304828342863,1.10004565890313,1.02494559413877,1.05694227906169,1.06275344944417,1.08996488330818,1.10422574094031,1.18792181665822,1.10077803366337,1.02173931183083,1.03911987944045,1.0264266921531,1.04369179203208,1,1.03229818947435,1.04779402686388,1.03881871685462,1.01522456485382,1.04037943354987
